day,date,base_region_1,base_region_2,base_region_3,base_region_4,base_state,now_region_1,now_region_2,now_region_3,now_region_4,now_state,now_1_p,now_2_p,now_3_p,now_4_p,now_5_p
Sun,2020-12-20,11462.0,7557.0,12002.0,11028.0,10956.0,10467.0,7137.0,9909.0,10167.0,9685.0,-0.08680858488919907,-0.05557761016276297,-0.1743876020663223,-0.07807399347116428,-0.11600949251551662
Mon,2020-12-21,14510.0,9408.0,14927.0,14582.0,13870.0,12968.0,8475.0,13302.0,13183.0,12581.0,-0.10627153687112334,-0.09917091836734693,-0.10886313391840285,-0.09594020024687977,-0.09293439077144916
Tue,2020-12-22,14774.5960892037,9640.28033309115,15590.4978593272,15457.1645749209,14446.2201636099,13537.0,8830.0,13804.0,13685.5111388,13081.930515,-0.08376513860220203,-0.08405153222669137,-0.11458889096722513,-0.11461697438321838,-0.09443921199862038
Wed,2020-12-23,14740.0,9775.0,15007.0,14317.0,13945.0,14400.0,9270.0,13910.0,13274.0,13225.0,-0.023066485753052923,-0.05166240409207157,-0.07309922036383021,-0.07285045749807917,-0.05163140910720687
Thu,2020-12-24,10567.0,7036.0,11345.0,11958.0,10646.0,8355.0,6317.0,9936.0,11263.0,9526.0,-0.20933093593262042,-0.10218874360432062,-0.12419568091670341,-0.05812008697106541,-0.10520383242532405
Fri,2020-12-25,7566.0,5369.0,8440.0,8802.0,7878.0,5156.0,4401.0,6133.0,7507.0,6074.0,-0.3185302669838752,-0.18029428198919728,-0.2733412322274882,-0.14712565326062255,-0.22899212998222895
Sat,2020-12-26,12585.0,8507.0,12603.0,11516.0,11680.0,9827.0,7493.0,9438.0,9820.0,9325.0,-0.21914978148589592,-0.11919595627130597,-0.25113068317067366,-0.1472733588051407,-0.20162671232876717
Sun,2020-12-27,11046.0,7401.0,10339.0,9487.0,9795.0,10240.0,7387.0,9238.0,9341.0,9169.0,-0.07296759007785625,-0.0018916362653695895,-0.10648998936067322,-0.01538948034151999,-0.06391015824400204
Mon,2020-12-28,14266.0,9363.0,14905.5,14163.5,13713.0,12256.0,8350.0,12225.0,12042.0,11670.0,-0.14089443431936077,-0.108191818861476,-0.17983294756968904,-0.14978642284746002,-0.14898271712973088
Tue,2020-12-29,13825.8653630679,9158.76011103038,14788.1659531091,14209.3881916403,13564.7400545366,12647.0,8476.0,12693.0,12565.0,12089.0,-0.08526521357693262,-0.07454722066670316,-0.14167855295596055,-0.11572547455686588,-0.10879235787810415
Wed,2020-12-30,14131.5,9211.0,14895.0,14353.5,13709.0,13293.0,8652.0,13089.0,11788.0,12237.0,-0.05933552701411737,-0.060688307458473534,-0.12124874118831819,-0.17873689344062427,-0.10737471733897441
Thu,2020-12-31,12177.0,7931.5,13221.0,13143.0,12159.0,11606.0,7866.0,11535.0,11024.0,10944.0,-0.04689168103802255,-0.008258210931097576,-0.12752439301111862,-0.1612265084075173,-0.09992598075499626
Fri,2021-01-01,9434.3,6581.65,9996.6,8988.6,9129.24655654352,8094.0,5677.0,8146.0,8252.0,7843.0,-0.14206671401163828,-0.13745033540221674,-0.18512294180021205,-0.08194824555548141,-0.14089295853463213
Sat,2021-01-02,12027.2,8462.35,12898.2,11921.6,11795.3990997695,11478.0,7783.0,10767.0,9938.46551724138,10287.9321077931,-0.045663163496075576,-0.0802791186845262,-0.16523235800344238,-0.16634801392083443,-0.1278012705823458
Sun,2021-01-03,10377.4,7421.4,11087.4,9989.4,10132.5027517505,9976.0,7039.0,9410.0,9202.0,9136.0,-0.038680208915527925,-0.05152666612768475,-0.15128885040676798,-0.07882355296614407,-0.09834714839612002
Mon,2021-01-04,13563.9,8838.5,14676.4,13514.2,13268.688852578,11976.0,7834.0,12460.0,12149.0,11705.0,-0.117068099882777,-0.1136505063076314,-0.15101796080782748,-0.1010196682008554,-0.11784803080028416
Tue,2021-01-05,13707.8,8675.6,15102.4,14034.6,13562.7778382543,12193.0,7964.0,12720.0,12701.0,12008.0,-0.11050642699776769,-0.08202314537323074,-0.15774976162729104,-0.0950223020249954,-0.11463564889111388
Wed,2021-01-06,13825.1,8905.2,15062.6,14281.2,13633.7200794879,12607.0,7947.0,12654.0,12656.0,12016.0,-0.0881078617876182,-0.10760005390109162,-0.15990599232536218,-0.1137999607876089,-0.11865580854353763
Thu,2021-01-07,14080.9,9082.8,15321.8,14280.8,13840.2201557089,12704.0,7981.0,12713.0,11932.0,11905.0,-0.09778494272383154,-0.12130620513498036,-0.17026720098160786,-0.16447257856702702,-0.13982582169479785
Fri,2021-01-08,14686.0,9473.65,15587.4,14564.8,14184.4945852565,11518.0,8111.0,13057.0,13440.0,12252.0,-0.215715647555495,-0.1438357971848231,-0.1623362459422354,-0.07722728770734921,-0.13623993252922473
Sat,2021-01-09,11355.0,7603.0,12523.0,11332.0,11265.0,9755.0,6854.0,10528.0,10812.0,9987.0,-0.14090708938793484,-0.09851374457451001,-0.15930687534935717,-0.045887751500176543,-0.11344873501997332
Sun,2021-01-10,9766.2,6660.05,10782.0,9598.6,9692.92044763896,8969.0,6111.0,8667.0,8863.0,8420.0,-0.08162847371546766,-0.0824393210261184,-0.19616026711185308,-0.07663617610901596,-0.13132475960318268
Mon,2021-01-11,13110.5,8503.7,14765.4,13603.6,13196.4340502369,11177.0,7248.0,11522.0,11354.0,10860.0,-0.14747721292094118,-0.14766513400049397,-0.21966218321210396,-0.16536799082595788,-0.1770504093259161
Tue,2021-01-12,13231.0,8589.1,15001.8,14130.6,13428.2867042363,11628.0,7837.0,12543.0,12624.0,11793.0,-0.1211548635779609,-0.0875644712484428,-0.16390033196016474,-0.10661967644685999,-0.12177925153477742
Wed,2021-01-13,13328.3,8799.65,14741.8,13826.6,13300.2379644561,12254.5006932561,7899.0,12887.0,12969.0,12098.7613071276,-0.08056536142973225,-0.10235066167404383,-0.12581909943154834,-0.06202537138559017,-0.09033497449740058
Thu,2021-01-14,13917.4,9309.95,15240.0,14121.8,13782.7508586189,12640.4398770224,8319.1263592769,13165.8753394996,13132.9986435705,12388.4048567529,-0.09175277875016885,-0.10642631171199646,-0.1360974186680053,-0.07001949867789514,-0.10116601657890811
Fri,2021-01-15,14918.1,10102.15,16074.6,15137.4,14657.7599038547,13590.0,8781.0,13791.0,13865.0,13064.0123419412,-0.08902608240995835,-0.13077909157951517,-0.14206263297375987,-0.08405670722845404,-0.10873063635694946
Sat,2021-01-16,10416.9,7212.1,12087.2,10961.4,10762.9750861776,10104.0,6928.0,10587.0,11160.0,10159.0,-0.03003772715491171,-0.03939213266593644,-0.12411476603349003,0.018118123597350655,-0.056115997792585914
Sun,2021-01-17,9370.4,6599.15,10077.6,9411.2,9223.11832812973,8936.0,6123.0,8805.0,9114.0,8544.0,-0.04635874669171003,-0.07215323185561773,-0.12628006668254355,-0.031579394763685875,-0.07363218208514977
Mon,2021-01-18,13013.4,8715.3,13415.6,11901.2,12270.9591666189,12330.0,8013.0,12318.0,11369.0,11539.0,-0.05251509982018532,-0.08058242401294269,-0.08181520021467548,-0.04471817967936009,-0.05964971088894777
Tue,2021-01-19,13075.2,8725.9,14488.2,13144.2,13016.2750158755,12168.0,7861.0,12722.0,12594.0,11970.0,-0.06938325991189431,-0.09911871554796636,-0.12190610289753046,-0.04185876660428178,-0.0803820612732441
Wed,2021-01-20,13478.2,8818.8,14636.0,13319.5,13202.1165885281,12268.0,7921.0,12620.0,12578.0,11941.0,-0.08978943775875126,-0.10180523427223653,-0.13774255261000268,-0.055670257892563524,-0.09552381847801139
Thu,2021-01-21,13881.2,8911.7,14783.8,13494.8,13387.9581611808,12535.0,7917.0,12856.0,12870.0,12160.0,-0.0969800881768147,-0.11161731207289305,-0.13039949133510997,-0.04629931529181608,-0.09172109341821366
Fri,2021-01-22,14250.1,9348.2,15434.6,14756.2,14037.450279859,13384.0,8619.0,13557.0,13786.0,12935.0,-0.06077852085248525,-0.07800432168759763,-0.12164876316846562,-0.06574863447228962,-0.07853636222247573
Sat,2021-01-23,10961.3,7436.35,12407.2,11819.0,11180.35465526,10404.0,6952.0,11111.9080358809,11346.0,10507.0980496346,-0.05084250955634817,-0.06513276002339863,-0.1043984109322893,-0.040020306286487894,-0.06021782191933012
Sun,2021-01-24,9542.8,6564.4,10468.2,9680.6,9488.25280291063,8949.0,6043.0,8451.0,8399.0,8209.0,-0.062224923502535834,-0.07942843214916817,-0.19269788502321317,-0.13238848831683991,-0.13482490712285877
Mon,2021-01-25,12574.6,8467.65,14351.4,13226.8,12829.9189030578,11413.0,7242.0,11510.0,11417.0,10917.0,-0.09237669587899422,-0.14474500008857238,-0.19798765277255181,-0.13682825777965946,-0.14909828483809728
Tue,2021-01-26,13142.0,8588.0,14856.0,14068.0,13347.0,12538.0,7926.0,12919.0,12999.0,12222.0,-0.0459595190990717,-0.07708430367955288,-0.13038502961766285,-0.07598805800398067,-0.08428860418071482
Wed,2021-01-27,13344.3,8894.5,14773.2,13995.4,13358.2655933065,12427.0,7899.0,12722.0,12867.0,12079.0,-0.06874096055993939,-0.11192309854404403,-0.13884601846587064,-0.08062649156151303,-0.09576584507703667
Thu,2021-01-28,13927.0,9199.25,15359.4,14282.4,13851.7125476166,12683.0,8309.0,13126.0,13418.0,12478.0,-0.08932289796797588,-0.09677419354838712,-0.14540932588512567,-0.060522041113538316,-0.09917275881190357
Fri,2021-01-29,14794.2,9985.2,15800.0,15080.8,14467.5117275492,13546.0,8964.0,13900.0,14208.0,13258.0,-0.08437090211028653,-0.10227136161519057,-0.120253164556962,-0.05787491379767651,-0.08360191789207494
Sat,2021-01-30,11026.4,7897.0,12457.6,11576.4,11255.822063886,10580.0,7118.0,10817.0,10668.0,10258.0,-0.04048465500979459,-0.09864505508420918,-0.131694708451066,-0.07846999067067484,-0.08864941700593199
Sun,2021-01-31,9497.0,6441.0,10459.0,9972.0,9523.0,9150.0,6282.0,8886.0,9181.0,8650.0,-0.03653785405917653,-0.024685607824871947,-0.15039678745577967,-0.07932210188527877,-0.09167279218733593
Mon,2021-02-01,13125.8,8894.4,14311.6,12878.8,12922.2560331028,11044.0,7651.0,11935.0,12422.0,11345.0,-0.15860366606225906,-0.13979582658751566,-0.16606109729170748,-0.03546914308786531,-0.1220573272238501
Tue,2021-02-02,13061.8,8564.8,14639.6,13714.2,13148.1886323466,11935.0,7919.0,12873.0,12921.0,12094.0,-0.08626682386807327,-0.07540164393797866,-0.12067269597529995,-0.05783786148663439,-0.08017748009434023
Wed,2021-02-03,13344.3,8894.5,14773.2,13995.4,13358.2655933065,12739.0,8173.0,13013.0,13264.0,12394.0,-0.04536019124270285,-0.08111754455000286,-0.1191481872580078,-0.052260028295011196,-0.07218493947220739
Thu,2021-02-04,13927.0,9199.25,15359.4,14282.4,13851.7125476166,13171.0,8400.0,13152.0,12890.0,12474.0,-0.05428304731815892,-0.08688208277848741,-0.14371655142779016,-0.09749061782333501,-0.09946153176948913
Fri,2021-02-05,14794.2,9985.2,15800.0,15080.8,14467.5117275492,13803.0,8907.0,13990.0,14203.0,13342.0,-0.06699922942774872,-0.10797981011897617,-0.11455696202531651,-0.058206461195692505,-0.07779580543943765
Sat,2021-02-06,11145.0,7897.0,12472.0,11527.0,11276.7429018009,10686.0,7055.0,11115.0,11221.0,10543.0,-0.04118438761776577,-0.10662276813979987,-0.10880372033354713,-0.02654636939359767,-0.0650669176543629
Sun,2021-02-07,9497.0,6441.0,10459.0,9972.0,9523.0,8356.0,5968.0,8508.0,8959.0,8260.0,-0.12014320311677373,-0.0734358018941158,-0.18653790993402808,-0.10158443642198156,-0.13262627323322485
Mon,2021-02-08,13086.0,8385.0,14172.0,13204.0,12809.0,12320.0,7991.0,12316.0,12430.0,11775.0,-0.05853583982882471,-0.046988670244484165,-0.13096246119108101,-0.05861860042411393,-0.08072449059255216
Tue,2021-02-09,13247.0,8411.0,14945.0,14227.0,13387.0,12612.0,8160.0,13029.0,12975.0,12308.0,-0.04793538159583299,-0.029841873736773272,-0.12820341251254597,-0.0880016869332958,-0.0806005826548144
Wed,2021-02-10,13814.0,8849.0,15192.0,14131.0,13668.0,13021.0,8449.0,13038.0,12754.0,12364.0,-0.05740553062110898,-0.04520284777941008,-0.14178515007898895,-0.09744533295591251,-0.09540532630962828
Thu,2021-02-11,14193.0,9305.0,15648.0,15060.0,14175.0,12315.0,8046.0,11399.0,7373.0,10183.0,-0.13231874867892623,-0.13530360021493826,-0.27153629856850714,-0.5104249667994688,-0.28162257495590826
Fri,2021-02-12,15145.0,10099.0,16224.0,15923.0,14886.0,14265.0,9080.0,13931.0,12306.0,12961.0,-0.05810498514361173,-0.10090107931478365,-0.14133382642998027,-0.22715568674244802,-0.12931613596668012
Sat,2021-02-13,11519.8,7889.05,12944.2,12113.0,11668.441247382,10740.0,7433.0,10582.0,10325.0,10123.0,-0.06769214743311514,-0.05780797434418594,-0.1824909998300398,-0.14761000577891525,-0.13244624664230487
Sun,2021-02-14,10325.4,6983.0,11007.2,9804.4,9986.48397982098,9721.0,6715.0,6522.0,6067.0,6909.0,-0.05853526255641428,-0.03837892023485612,-0.4074787411875863,-0.3811961976255559,-0.30816491430211534
Mon,2021-02-15,13844.6,8934.4,14448.8,13216.0,13171.8676131812,10838.0,7137.0,2556.0,2612.0,4665.0,-0.2171677043757133,-0.20117747134670483,-0.8230994961519296,-0.802360774818402,-0.6458361003164279
Tue,2021-02-16,13355.3,8421.9,14532.2,13144.0,13039.5115867162,10964.0,6770.0,3735.0,4512.0,5665.0,-0.179052510988147,-0.19614338807157528,-0.7429845446663272,-0.6567255021302496,-0.5655512123804445
Wed,2021-02-17,13887.9,8907.45,14965.6,14366.0,13606.714213936,12309.0,7971.0,5388.0,3891.0,6589.0,-0.11368889464929899,-0.1051310981257263,-0.639974341155717,-0.729152164833635,-0.5157537744673475
Thu,2021-02-18,13354.7,8574.0,15085.8,14078.2,13483.3595145994,11214.0,7456.0,4013.0,3293.0,5606.0,-0.16029562625892013,-0.13039421506881266,-0.7339882538546183,-0.7660922561122872,-0.584228248610446
Fri,2021-02-19,14560.5,9184.1,15402.8,14549.2,14019.2461565287,13119.0,8800.0,7742.0,5817.0,8288.0,-0.09900072112908209,-0.041822279809671126,-0.49736411561534266,-0.6001842025678388,-0.4088127202089026
Sat,2021-02-20,11245.3,7766.75,12473.6,11484.6,11268.3266042575,11009.0,7445.0,9037.0,7514.0,8795.0,-0.021013223302179473,-0.04142659413525607,-0.2755098768599282,-0.3457325461922923,-0.21949369157644094
Sun,2021-02-21,10075.0,7210.0,11038.0,10383.0,10077.3556200209,9916.0,6752.0,8701.0,7891.0,8448.0,-0.0157816377171216,-0.06352288488210822,-0.21172313824968292,-0.2400077049022441,-0.1616848389059352
Mon,2021-02-22,13269.0,8714.0,14571.0,13726.0,13173.628371876,12213.0,7975.0,12771.0,12339.0,11940.0,-0.07958399276509154,-0.08480605921505624,-0.12353304508956142,-0.10104910389042687,-0.09364378112484473
Tue,2021-02-23,13553.0,8858.0,14829.0,14285.0,13458.7191635014,13130.0,8388.0,13559.0,13445.0,12768.0,-0.031210802036449548,-0.05305938135019195,-0.08564299683053478,-0.058802940147007376,-0.051321314837637466
Wed,2021-02-24,13821.7,8982.0,15251.6,14698.2,13802.5809780063,13382.0,8469.0,13642.6431226766,13769.0,12943.445356021,-0.03181229515906148,-0.05711422845691383,-0.10549430075030819,-0.06321862540991419,-0.062244563053409196
Thu,2021-02-25,14326.2,9512.1,15748.0,14858.8,14253.5051457886,13807.0,8892.0,14023.0,14140.0,13334.0,-0.03624129217796768,-0.06519065190651907,-0.10953771907543819,-0.04837537351603083,-0.06451080884201177
Fri,2021-02-26,15132.8,9992.45,16189.8,16040.2,14865.7978119787,13899.0,8627.0,14326.0,13669.0,13359.0,-0.08153150771833362,-0.13664816936787283,-0.11512186685443915,-0.1478285806910139,-0.10136003671222671
Sat,2021-02-27,12077.4,8300.0,13850.2,13106.8,12440.696586242,11126.0,7654.0,11679.0,11483.0,11019.0,-0.07877523307996748,-0.07783132530120485,-0.15676307923351296,-0.12388988921781052,-0.11427789243041542
Sun,2021-02-28,10770.0,7558.0,11669.0,10920.0,10675.0,10358.0,6870.0,9476.0,9178.0,9207.0,-0.038254410399257144,-0.09102937284996027,-0.18793384180306794,-0.1595238095238095,-0.13751756440281027
Mon,2021-03-01,13317.0,8643.0,14685.0,13897.0,13254.1649802445,12504.0,8186.0,13105.0,13063.0,12356.0,-0.06104978598783506,-0.052875159088279555,-0.10759278175008513,-0.06001295243577753,-0.06776473520461135
Tue,2021-03-02,13802.0,8835.0,15249.0,14879.0,13800.3913593982,13158.0,8482.0,13583.0,13531.0,12840.0,-0.046659904361686766,-0.03995472552348611,-0.10925306577480487,-0.09059748639021437,-0.06959160319349667
Wed,2021-03-03,14030.0,9031.0,15377.0,14846.0,13932.3381214999,13241.0,8590.0,13831.0,13988.0,13088.0,-0.056236635780470445,-0.04883180157236189,-0.10053976718475643,-0.05779334500875655,-0.06060275842695406
Thu,2021-03-04,14569.0,9397.0,15647.0,15067.0,14254.5869408803,13895.0,8980.0,14064.0,14223.0,13436.0,-0.04626261239618368,-0.04437586463765031,-0.10116955326899724,-0.056016459812835984,-0.057426212648273856
Fri,2021-03-05,15412.0,10142.0,16254.0,15978.0,14962.0364580384,14574.0336906585,9617.0,14838.1383894282,14770.0,14103.5636015326,-0.054371029674377125,-0.05176493788207459,-0.08710850317286822,-0.07560395543872822,-0.05737673871557658
Sat,2021-03-06,12588.0,8411.0,13671.0,13547.0,12516.1846814151,11452.0,8159.0,12421.0,12628.0,11775.0,-0.09024467747060694,-0.0299607656640114,-0.09143442323165829,-0.0678378976895253,-0.059218100426055686
Sun,2021-03-07,10923.0,7396.0,11751.0,11021.0,10713.611348925,10415.0,7159.0,10348.0,10381.0,9954.0,-0.04650736977020964,-0.03204434829637637,-0.11939409411964941,-0.0580709554486889,-0.07090152182916543
Mon,2021-03-08,13844.0,8772.0,14786.0,13299.0,13332.7699358958,12919.0,8455.0,13332.0,12935.0,12552.0,-0.06681594914764521,-0.03613771089831286,-0.09833626403354523,-0.027370478983382185,-0.05856021964301161
Tue,2021-03-09,14010.0,9061.0,15214.0,14300.0,13771.3869561535,13088.0,8569.0,13646.0,13609.0,12897.0,-0.06581013561741611,-0.05429864253393668,-0.10306296831865391,-0.04832167832167833,-0.06349302063310303
Wed,2021-03-10,14458.0,9143.0,15425.0,14064.0,13937.4906372099,13368.0,8755.0,13891.0,13882.0,13151.0,-0.0753907871074837,-0.042436836924423016,-0.09944894651539704,-0.012940841865756503,-0.05642985941171863
Thu,2021-03-11,14584.6666666667,9615.66666666667,15989.0,14894.0,14412.0,13784.0,9071.0,14191.0,14104.0,13457.0,-0.054897837911964564,-0.0566436717856279,-0.1124523109637876,-0.05304149321874585,-0.06626422425756318
Fri,2021-03-12,15141.5,9916.0,16403.5,15463.0,14865.0,14319.0,9540.0,14761.0,14859.0,14052.0,-0.05432090611894458,-0.037918515530455776,-0.10013106958880724,-0.039060984285067546,-0.05469223007063573
Sat,2021-03-13,12580.0,8948.0,13694.0,13128.0,12547.0,11758.0,8660.0,12248.0,12620.0,11813.0,-0.06534181240063597,-0.032185963343764,-0.10559369066744562,-0.038695917123705015,-0.05850003985016339
Sun,2021-03-14,10994.0,7546.0,11675.0,10870.0,10666.0,10644.0,7556.0,10319.0,10373.0,10039.0,-0.03183554666181554,0.0013252054068380037,-0.11614561027837256,-0.04572217111315546,-0.058784924057753596
Mon,2021-03-15,13682.5,8694.0,14586.0,13682.5,13213.0,12638.0,8674.0,12826.0,13219.0,12364.0,-0.0763383884524027,-0.0023004370830457255,-0.1206636500754148,-0.03387538826968761,-0.06425490047680316
Tue,2021-03-16,13970.4851547001,9005.12107062585,15137.471211451,14660.0,13784.1170696116,12958.0,8633.0,13665.0,14002.0,12989.0,-0.07247315633555285,-0.041323272358845475,-0.09727326254712376,-0.04488403819918141,-0.05768356911045913
Wed,2021-03-17,14365.3511562161,9230.98011438581,15350.7604552317,14596.0,13978.2691511255,12968.0,8428.0,12675.0,12002.0,12031.0891603847,-0.09727232846733758,-0.08698752509870789,-0.17430800663166968,-0.17771992326664843,-0.139300507787405
Thu,2021-03-18,14475.6195874905,9574.81017653825,15657.0478526988,14989.0,14271.7931272925,13118.0,9387.0,14110.0,14597.0,13455.0,-0.09378663063677939,-0.019615028713410254,-0.09880840036087246,-0.0261525118420175,-0.05723128972003633
Fri,2021-03-19,15333.0,10493.0,16903.0,15797.0,15289.0,14508.0,10053.1472132922,15389.0,15494.0,14581.92335934,-0.05380551751125029,-0.04191868738280746,-0.08956989883452637,-0.01918085712477058,-0.04624740929164761
Sat,2021-03-20,12614.0,9302.0,14846.0,13480.0,13206.0,12480.0,8922.43032943014,13620.0,13786.0,12871.4102661823,-0.010623117171396856,-0.04080516776713172,-0.08258116664421389,0.022700296735905123,-0.025336190657102797
Sun,2021-03-21,11321.0,7817.0,12288.0,11029.0,11095.0,11263.0,7814.0,11155.0,11585.0,10833.0,-0.005123222330182808,-0.0003837789433286387,-0.09220377604166663,0.05041254873515277,-0.02361424064894091
Mon,2021-03-22,13586.3333333333,8669.0,15112.6666666667,14098.6666666667,13522.0,13234.0,8693.0,13680.0,13855.0,12996.0,-0.025932922790056212,0.0027684854077747456,-0.09479906480215472,-0.017282958199359322,-0.03889957106936848
Tue,2021-03-23,14338.0,9266.0,15619.0,14456.0,14060.0,13330.0,8788.0,13914.0,13621.0,13055.0,-0.0703026921467429,-0.05158644506799048,-0.10916191817657983,-0.057761483121195334,-0.07147937411095306
Wed,2021-03-24,14700.0,9478.0,15775.0,14862.0,14323.0,13592.0,9251.0,14355.0,14658.0,13628.0,-0.075374149659864,-0.023950200464232907,-0.09001584786053884,-0.013726281792490913,-0.048523354045940104
Thu,2021-03-25,15388.0,9880.0,16234.0,15012.0,14764.0,12779.0,7716.0,12855.0,13439.0,12280.0,-0.1695476995061087,-0.2190283400809716,-0.20814340273500065,-0.10478284039435115,-0.16824708751015982
Fri,2021-03-26,16487.0,10863.0,17460.0,15799.0,15831.0,15428.0,10526.0,16065.0,15632.0,15111.0,-0.06423242554740094,-0.0310227377335911,-0.0798969072164949,-0.01057028925881387,-0.0454803865832859
